GJAHR	WBS3	TXT_WBS3	INV_TYP	INV_TYP_TXT	WBS1	TXT_WBS1	PLFAZ	PLSEZ	WAERS	USR06	USR07	WBS2	TXT_WBS2	KOKRS	TXT_KOKRS	BUKRS	TXT_BUKRS	GSBER	TXT_GSBER	PRCTR	TXT_PRCTR	USR08	USR02	USR00	USR01	USR00_1	USR00_2	USR00_3	USR00_4	ZZUSRCURR_01	KOSTL	TXT_KOSTL	ANLKL	TXT_ANLKL	WW000	TXT_WW000	WW100	TXT_WW100	WW129	TXT_WW129	KALSM	TXT_KALSM	USR11	USR10	PLN_S00_01	PLN_S00_02	PLN_S00_03	PLN_S00_04	PLN_S00_05	PLN_S00_06	PLN_S00_07	PLN_S00_08	PLN_S00_09	PLN_S00_10	PLN_S00_11	PLN_S00_12	PLN_V00_01	PLN_V00_02	PLN_V00_03	PLN_V00_04	PLN_V00_05	PLN_V00_06	PLN_V00_07	PLN_V00_08	PLN_V00_09	PLN_V00_10	PLN_V00_11	PLN_V00_12	PLN_E00_01	PLN_E00_02	PLN_E00_03	PLN_E00_04	PLN_E00_05	PLN_E00_06	PLN_E00_07	PLN_E00_08	PLN_E00_09	PLN_E00_10	PLN_E00_11	PLN_E00_12	BDG_B00_01	BDG_B00_02	BDG_B00_03	BDG_B00_04	BDG_B00_05	BDG_B00_06	BDG_B00_07	BDG_B00_08	BDG_B00_09	BDG_B00_10	BDG_B00_11	BDG_B00_12	BDG_B01_01	BDG_B01_02	BDG_B01_03	BDG_B01_04	BDG_B01_05	BDG_B01_06	BDG_B01_07	BDG_B01_08	BDG_B01_09	BDG_B01_10	BDG_B01_11	BDG_B01_12	BDG_CHG_01	BDG_CHG_02	BDG_CHG_03	BDG_CHG_04	BDG_CHG_05	BDG_CHG_06	BDG_CHG_07	BDG_CHG_08	BDG_CHG_09	BDG_CHG_10	BDG_CHG_11	BDG_CHG_12	ACT_APPR_01	ACT_APPR_02	ACT_APPR_03	ACT_APPR_04	ACT_APPR_05	ACT_APPR_06	ACT_APPR_07	ACT_APPR_08	ACT_APPR_09	ACT_APPR_10	ACT_APPR_11	ACT_APPR_12	ACT_UNAP_01	ACT_UNAP_02	ACT_UNAP_03	ACT_UNAP_04	ACT_UNAP_05	ACT_UNAP_06	ACT_UNAP_07	ACT_UNAP_08	ACT_UNAP_09	ACT_UNAP_10	ACT_UNAP_11	ACT_UNAP_12	ACT_AGAP_01	ACT_AGAP_02	ACT_AGAP_03	ACT_AGAP_04	ACT_AGAP_05	ACT_AGAP_06	ACT_AGAP_07	ACT_AGAP_08	ACT_AGAP_09	ACT_AGAP_10	ACT_AGAP_11	ACT_AGAP_12	ACT_AGUN_01	ACT_AGUN_02	ACT_AGUN_03	ACT_AGUN_04	ACT_AGUN_05	ACT_AGUN_06	ACT_AGUN_07	ACT_AGUN_08	ACT_AGUN_09	ACT_AGUN_10	ACT_AGUN_11	ACT_AGUN_12
2023	R.24.3100.11-005-012	중소기업분담금(나이키골프)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-005	본관 6F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240131	본관 6F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-005-013	중소기업분담금(페어라이어)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-005	본관 6F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240131	본관 6F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-005-014	중소기업분담금(플랫폼)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-005	본관 6F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240131	본관 6F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-005-015	중소기업분담금(와이컨셉)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-005	본관 6F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20241031	본관 6F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-005-016	중소기업분담금(뮬라웨어)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-005	본관 6F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240131	본관 6F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-005-017	중소기업분담금(키플링)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-005	본관 6F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20241031	본관 6F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-005-018	중소기업분담금(디어밸런스)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-005	본관 6F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240131	본관 6F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-003-004	인테리어분담금(스톤아일랜드)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-003	본관 4F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240831	본관 4F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-003-003	4F 리뉴얼 인테리어	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-003	본관 4F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20241231	본관 4F	공사비_인테리어_기타		공사비	인테리어	기타			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-003-002	명품 카페 입점 기초 공사비(겐조외)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-003	본관 4F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20241130	본관 4F	공사비_인테리어_기타		공사비	인테리어	기타			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-003-001	1.2억 라운지 신설	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-003	본관 4F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20241130	본관 4F	공사비_인테리어_기타		공사비	인테리어	기타			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-001-002	B1F 스위트, 슈퍼마켓 존 리뉴얼	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-001	본관 B1	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240831	본관 B1	공사비_인테리어_기타		공사비	인테리어	기타			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-001-001	포트넘앤메이슨 신규 입점	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-001	본관 B1	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240630	본관 B1	공사비_인테리어_기타		공사비	인테리어	기타			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-003-005	인테리어분담금(타임옴므)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-003	본관 4F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240831	본관 4F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-003-006	인테리어분담금(우영미)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-003	본관 4F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240831	본관 4F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-003-007	인테리어분담금(뉴바이브신규)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-003	본관 4F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240831	본관 4F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-003-008	중소기업분담금(코에보(C.P컴퍼니))	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-003	본관 4F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240831	본관 4F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-003-009	중소기업분담금(샌프란시스코마켓)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-003	본관 4F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240831	본관 4F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-003-010	중소기업분담금(솔리드옴므)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-003	본관 4F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240831	본관 4F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-003-011	중소기업분담금(송지오옴므)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-003	본관 4F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240831	본관 4F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-003-012	중소기업분담금(빨질레리)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-003	본관 4F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240831	본관 4F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-003-013	중소기업분담금(게이즈샵)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-003	본관 4F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240831	본관 4F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-003-014	중소기업분담금(레노마/밴브루)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-003	본관 4F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240831	본관 4F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-003-015	중소기업분담금(예작셔츠)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-003	본관 4F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240831	본관 4F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-004-001	로저비비에, 토즈, 발렌티노, 로에베 or 콜롬보 벽체 조성	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-004	본관 5F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20241130	본관 5F	공사비_인테리어_기타		공사비	인테리어	기타			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
2023	R.24.3100.11-004-002	명품분담금(구찌)	R	3. 리뉴얼(MD개편포함)	R.24.3100.11	대구점 리뉴얼	2025	2025	KRW	85800		R.24.3100.11-004	본관 5F	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20241231	본관 5F	분담금_분담금_분담금		분담금	분담금	분담금			3100A001	대구신세계_공통	00000120	인테리어																																																																																																																																		
